,Federal adjusted gross income,Gender
128686,0,1
128687,0,1
128688,38516,1
128689,0,2
128690,0,1
128691,52005,2
128692,0,1
128693,0,1
128694,0,1
128695,59269,2
128696,0,1
128697,238730,2
128698,121353,1
128699,0,2
128700,91041,2
128701,96917,1
128702,0,2
128703,52971,1
128704,153472,2
128705,0,1
128706,63500,1
128707,129170,1
128708,0,2
128709,0,1
128710,0,2
128711,99002,2
128712,0,1
128713,8424,2
128714,28001,2
128715,0,1
128716,0,1
128717,0,2
128718,225231,1
128719,16400,2
128720,0,2
128721,26000,1
128722,26001,1
128723,10000,1
128724,103491,2
128725,0,1
128726,116055,1
128727,0,2
128728,62119,1
128729,0,2
128730,86355,1
128731,0,2
128732,0,2
128733,0,2
128734,86000,1
128735,105000,2
128736,30941,1
128737,0,2
128738,22000,1
128739,0,1
128740,85388,1
128741,0,2
128742,116304,1
128743,0,2
128744,0,1
128745,0,2
128746,0,2
128747,0,2
128748,263460,2
128749,0,1
128750,175261,1
128751,0,2
128752,3500,1
128753,0,2
128754,93822,1
128755,0,2
128756,0,1
128757,0,1
128758,50000,1
128759,0,1
128760,120664,1
128761,0,2
128762,0,1
128763,0,1
128764,13992,1
128765,0,2
128766,0,1
128767,155146,1
128768,0,2
128769,40000,1
128770,40000,1
128771,0,2
128772,136102,1
128773,0,2
128774,0,1
128775,0,1
128776,0,1
128777,0,2
128778,0,2
128779,0,1
128780,82146,1
128781,0,2
128782,207115,1
128783,0,2
128784,0,2
128785,0,2
128786,0,2
128787,135305,1
128788,0,2
128789,0,2
128790,0,2
128791,0,1
128792,102395,2
128793,0,1
128794,89004,1
128795,0,2
128796,0,1
128797,0,2
128798,0,1
128799,0,2
128800,20494,2
128801,10000,2
128802,0,1
128803,0,1
128804,0,2
128805,75577,1
128806,0,2
128807,75450,2
128808,30000,1
128809,50675,2
128810,57111,1
128811,52186,2
128812,174056,2
128813,0,1
128814,152000,1
128815,0,2
128816,15101,2
128817,5201,1
128818,153391,1
128819,0,2
128820,73555,2
128821,0,1
128822,9617,2
128823,0,1
128824,117026,1
128825,0,2
128826,50010,1
128827,231450,1
128828,0,2
128829,0,1
128830,0,2
128831,18241,2
128832,0,1
128833,118491,1
128834,0,2
128835,30005,1
128836,180039,1
128837,0,2
128838,0,1
128839,0,2
128840,48242,1
128841,58000,1
128842,110200,1
128843,0,2
128844,0,1
128845,65619,1
128846,0,2
128847,99420,1
128848,0,2
128849,7000,1
128850,0,2
128851,106182,2
128852,0,1
128853,23040,2
128854,0,2
128855,20001,2
128856,50000,2
128857,0,2
128858,0,2
128859,0,1
128860,56214,2
128861,0,1
128862,0,1
128863,0,2
128864,46474,1
128865,0,2
128866,20003,2
128867,0,1
128868,0,2
128869,168379,1
128870,0,2
128871,0,2
128872,0,1
128873,0,1
128874,0,2
128875,78010,1
128876,0,2
128877,166992,1
128878,0,2
128879,135451,1
128880,169011,1
128881,0,2
128882,70514,2
128883,166100,1
128884,0,2
128885,78521,1
128886,0,2
128887,0,2
128888,0,2
128889,0,2
128890,88781,2
128891,0,1
128892,20212,2
128893,76161,1
128894,0,2
128895,0,1
128896,0,1
128897,16152,1
128898,25000,2
128899,0,2
128900,0,1
128901,0,1
128902,0,2
128903,0,2
128904,0,2
128905,0,2
128906,200001,2
128907,0,1
128908,0,2
128909,0,2
128910,100000,1
128911,0,1
128912,0,2
128913,75015,2
128914,0,1
128915,0,2
128916,0,1
128917,0,1
128918,219838,2
128919,0,1
128920,0,2
128921,0,2
128922,0,2
128923,308913,1
128924,0,2
128925,36000,1
128926,5800,1
128927,34000,1
128928,0,2
128929,0,1
128930,55300,1
128931,0,2
128932,0,2
128933,0,2
128934,0,1
128935,117117,1
128936,0,1
128937,0,2
128938,10000,2
128939,15000,2
128940,25000,1
128941,0,1
128942,0,1
128943,212329,1
128944,0,2
128945,0,1
128946,0,1
128947,0,1
128948,2000,1
128949,24812,2
128950,0,1
128951,45132,2
128952,0,2
128953,0,1
128954,43275,1
128955,109009,1
128956,0,2
128957,0,2
128958,0,1
128959,0,2
128960,131886,1
128961,0,2
128962,10000,2
128963,2000,2
128964,2000,2
128965,0,1
128966,0,2
128967,22314,2
128968,0,1
128969,50045,1
128970,48293,2
128971,50001,2
128972,94250,2
128973,0,1
128974,183726,1
128975,4210,1
128976,106635,1
128977,0,2
128978,48000,1
128979,4882,2
128980,57000,1
128981,12000,1
128982,64350,2
128983,89500,2
128984,134693,1
128985,0,2
128986,42001,1
128987,27000,2
128988,0,1
128989,0,1
128990,0,1
128991,95453,2
128992,250000,1
128993,0,2
128994,0,2
128995,0,2
128996,0,1
128997,95000,2
128998,0,1
128999,9840,1
129000,0,2
129001,261294,1
129002,0,2
129003,0,1
129004,0,1
129005,51119,1
129006,25005,1
129007,256790,2
129008,0,1
129009,0,1
129010,0,2
129011,0,1
129012,162608,1
129013,0,2
129014,139238,1
129015,0,2
129016,0,2
129017,0,2
129018,39844,2
129019,0,1
129020,0,2
129021,0,2
129022,0,1
129023,700000,1
129024,150150,1
129025,0,2
129026,5000,2
129027,0,2
129028,0,1
129029,35000,1
129030,0,1
129031,0,2
129032,0,2
129033,0,2
129034,10000,2
129035,44200,1
129036,54090,2
129037,152001,1
129038,0,2
129039,0,1
129040,166002,2
129041,0,1
129042,13500,1
129043,0,2
129044,0,1
129045,0,2
129046,0,1
129047,814400,2
129048,0,1
129049,149554,1
129050,0,2
129051,0,2
129052,0,2
129053,150019,1
129054,0,2
129055,0,2
129056,0,1
129057,0,2
129058,13000,2
129059,4002,1
129060,59000,2
129061,21900,2
129062,0,2
129063,0,2
129064,0,1
129065,38000,2
129066,0,1
129067,0,2
129068,133050,2
129069,0,1
129070,97585,2
129071,0,1
129072,164086,1
129073,159079,2
129074,0,1
129075,0,2
129076,0,1
129077,0,1
129078,61603,2
129079,72001,1
129080,358400,1
129081,0,2
129082,202000,1
129083,0,2
129084,76245,1
129085,0,2
129086,0,2
129087,0,2
129088,0,1
129089,0,2
129090,0,1
129091,46577,1
129092,0,2
129093,30800,1
129094,0,2
129095,0,2
129096,99041,2
129097,0,1
129098,45200,2
129099,43841,2
129100,38622,1
129101,29201,1
129102,21000,1
129103,0,1
129104,77802,1
129105,0,2
129106,0,1
129107,0,2
129108,271152,1
129109,0,2
129110,126130,1
129111,0,2
129112,0,1
129113,0,1
129114,95006,2
129115,0,1
129116,0,1
129117,0,1
129118,36000,2
129119,10700,2
129120,147000,2
129121,0,1
129122,0,1
129123,60011,2
129124,72160,1
129125,0,2
129126,280000,1
129127,0,2
129128,1101090,2
129129,86304,2
129130,0,2
129131,0,1
129132,700750,2
129133,0,1
129134,0,1
129135,0,2
129136,6000,2
129137,26965,1
129138,36066,2
129139,43051,2
129140,55000,1
129141,0,2
129142,0,2
129143,0,2
129144,0,1
129145,0,2
129146,78178,2
129147,41394,2
129148,0,1
129149,0,2
129150,0,1
129151,0,1
129152,0,2
129153,23000,1
129154,0,2
129155,0,2
129156,16000,1
129157,0,2
129158,0,2
129159,0,2
129160,0,2
129161,120000,1
129162,0,2
129163,59003,1
129164,36002,2
129165,38050,1
129166,0,1
129167,24772,2
129168,15000,2
129169,0,1
129170,0,2
129171,0,1
129172,0,1
129173,115500,1
129174,0,2
129175,0,1
129176,69501,1
129177,68500,1
129178,93050,2
129179,0,1
129180,95249,1
129181,0,2
129182,0,1
129183,0,2
129184,0,2
129185,51000,2
129186,0,1
129187,12000,1
129188,34000,1
129189,27000,2
129190,0,1
129191,68009,2
129192,0,1
129193,77052,2
129194,116530,2
129195,0,1
129196,12500,1
129197,0,1
129198,75720,2
129199,0,1
129200,62000,1
129201,91001,2
129202,61001,2
129203,0,1
129204,78370,2
129205,0,1
129206,0,2
129207,40427,2
129208,41000,1
129209,0,2
129210,0,2
129211,24832,2
129212,0,2
129213,40000,2
129214,35000,2
129215,0,1
129216,3501,1
129217,15250,2
129218,77869,1
129219,42026,1
129220,0,2
129221,28937,1
129222,20000,2
129223,45000,2
129224,0,1
129225,58091,1
129226,0,2
129227,0,1
129228,0,1
129229,78110,1
129230,0,2
129231,88313,2
129232,0,1
129233,23000,2
129234,0,2
129235,25302,2
129236,2600,2
129237,25002,1
129238,0,2
129239,30001,1
129240,0,2
129241,0,2
129242,0,2
129243,0,1
129244,34100,2
129245,40000,2
129246,197250,2
129247,0,1
129248,0,2
129249,0,2
129250,46000,2
129251,0,1
129252,5000,1
129253,24000,2
129254,0,2
129255,0,1
129256,116002,1
129257,0,2
129258,107935,1
129259,0,2
129260,0,2
129261,0,2
129262,0,2
129263,61020,1
129264,60000,1
129265,200499,1
129266,0,2
129267,2000,1
129268,9000,1
129269,0,2
129270,0,2
129271,0,1
129272,0,1
129273,30000,2
129274,5000,2
129275,0,1
129276,0,2
129277,118650,1
129278,0,2
129279,31100,1
129280,37650,1
129281,0,2
129282,0,2
129283,83642,1
129284,0,2
129285,18000,2
129286,12000,2
129287,0,1
129288,97010,2
129289,0,1
129290,0,2
129291,147022,1
129292,0,2
129293,0,2
129294,15988,1
129295,40200,2
129296,46093,2
129297,207735,1
129298,0,2
129299,0,1
129300,67725,2
129301,64500,2
129302,60000,2
129303,95217,2
129304,55000,1
129305,0,2
129306,0,1
129307,0,2
129308,140276,1
129309,0,2
129310,9000,1
129311,75234,1
129312,0,2
129313,0,2
129314,0,1
129315,37000,1
129316,89656,1
129317,0,2
129318,0,2
129319,20800,2
129320,0,2
129321,30590,2
129322,0,1
129323,87625,2
129324,0,1
129325,13000,1
129326,34000,1
129327,0,1
129328,0,2
129329,82519,1
129330,0,2
129331,25000,2
129332,50102,1
129333,50001,1
129334,40000,1
129335,35000,2
129336,40002,2
129337,3000,1
129338,0,1
129339,30000,2
129340,0,1
129341,0,2
129342,0,1
129343,0,1
129344,0,1
129345,0,1
129346,0,1
129347,0,2
129348,0,1
129349,30000,1
129350,180858,1
129351,0,2
129352,0,2
129353,0,2
129354,0,2
129355,0,1
129356,21000,2
129357,50000,1
129358,39000,2
129359,40190,2
129360,0,2
129361,72000,2
129362,0,1
129363,315182,1
129364,0,2
129365,20030,1
129366,8160,1
129367,45000,1
129368,36550,2
129369,0,1
129370,0,2
129371,0,1
129372,65051,1
129373,0,2
129374,0,1
129375,78142,2
129376,0,1
129377,50116,1
129378,330917,1
129379,0,2
129380,6000,2
129381,218145,2
129382,0,1
129383,0,1
129384,131410,1
129385,0,2
129386,6605,1
129387,18015,2
129388,0,2
129389,35177,2
129390,110707,1
129391,0,2
129392,3750,1
129393,0,2
129394,3600,2
129395,110425,2
129396,0,1
129397,9990,1
129398,0,1
129399,35000,2
129400,0,1
129401,0,2
129402,0,1
129403,0,1
129404,41000,1
129405,56419,2
129406,0,1
129407,0,1
129408,0,1
129409,0,2
129410,0,2
129411,0,2
129412,33001,2
129413,6000,1
129414,122937,1
129415,0,2
129416,0,1
129417,0,1
129418,8000,1
129419,152105,2
129420,0,1
129421,0,1
129422,0,1
129423,243090,1
129424,0,2
129425,0,1
129426,0,2
129427,0,2
129428,0,1
129429,0,2
129430,258336,1
129431,0,2
129432,4213,1
129433,0,1
129434,32144,2
129435,0,1
129436,63968,2
129437,0,1
129438,117210,1
129439,0,2
129440,0,1
129441,0,1
129442,0,2
129443,188315,1
129444,0,2
129445,28000,2
129446,2200,2
129447,0,1
129448,0,2
129449,83066,1
129450,0,2
129451,0,1
129452,75047,2
129453,0,1
129454,0,2
129455,0,2
129456,92000,2
129457,0,1
129458,28900,2
129459,0,1
129460,108460,2
129461,0,2
129462,0,2
129463,0,1
129464,55150,2
129465,0,1
129466,0,1
129467,0,1
129468,62935,2
129469,0,1
129470,0,2
129471,60000,2
129472,0,1
129473,0,1
129474,49611,1
129475,23716,2
129476,12110,2
129477,61500,1
129478,173105,1
129479,0,2
129480,0,2
129481,0,2
129482,0,2
129483,0,2
129484,416400,1
129485,8000,2
129486,0,2
129487,192410,1
129488,0,2
129489,2000,2
129490,7500,1
129491,75100,1
129492,0,2
129493,0,1
129494,0,1
129495,0,2
129496,0,1
129497,0,2
129498,0,1
129499,55500,2
129500,0,1
129501,0,2
129502,517484,2
129503,25000,2
129504,0,2
129505,0,2
129506,14000,1
129507,0,2
129508,106564,1
129509,0,2
129510,0,1
129511,40700,2
129512,32415,2
129513,0,2
129514,0,2
129515,118202,1
129516,0,2
129517,0,2
129518,30010,2
129519,0,1
129520,56100,1
129521,36031,2
129522,0,1
129523,12400,1
129524,0,2
129525,0,1
129526,90440,2
129527,0,1
129528,0,2
129529,0,2
129530,0,1
129531,98000,1
129532,0,2
129533,53160,2
129534,4588,2
129535,62520,1
129536,148040,2
129537,0,1
129538,0,2
129539,22025,1
129540,0,2
129541,0,1
129542,0,1
129543,3975,1
129544,0,2
129545,6500,1
129546,0,2
129547,0,2
129548,0,2
129549,0,2
129550,0,2
129551,75700,2
129552,27001,2
129553,4008,1
129554,1200,1
129555,0,2
129556,9000,2
129557,0,1
129558,0,2
129559,92050,2
129560,0,2
129561,0,2
129562,79212,2
129563,8200,1
129564,14000,2
129565,0,1
129566,55020,2
129567,0,1
129568,58085,1
129569,0,2
129570,0,1
129571,64614,1
129572,0,2
129573,137755,2
129574,0,1
129575,70800,2
129576,0,1
129577,0,2
129578,0,1
129579,0,1
129580,170825,2
129581,0,1
129582,0,2
129583,78010,1
129584,0,2
129585,0,2
129586,4000,2
129587,0,1
129588,9360,1
129589,0,2
129590,16000,2
129591,0,1
129592,15000,1
129593,50000,1
129594,0,2
129595,356664,1
129596,0,2
129597,6000,2
129598,0,2
129599,696637,2
129600,0,1
129601,0,2
129602,232305,2
129603,0,1
129604,0,2
129605,0,1
129606,0,1
129607,0,2
129608,12501,2
129609,0,1
129610,0,1
129611,10584,2
129612,0,1
129613,0,2
129614,22000,2
129615,75000,2
129616,0,1
129617,31200,1
129618,6000,1
129619,0,1
129620,0,2
129621,0,2
129622,29668,1
129623,0,2
129624,27000,2
129625,76248,2
129626,0,1
129627,0,2
129628,0,1
129629,0,1
129630,0,2
129631,250261,1
129632,0,2
129633,0,1
129634,0,1
129635,0,1
129636,111010,1
129637,0,2
129638,0,2
129639,0,2
129640,0,2
129641,0,2
129642,105010,2
129643,0,1
129644,0,1
129645,0,1
129646,0,2
129647,76765,2
129648,0,1
129649,0,2
129650,140800,2
129651,0,1
129652,0,1
129653,0,1
129654,0,1
129655,152001,2
129656,0,1
129657,0,1
129658,110351,1
129659,0,2
129660,0,1
129661,0,1
129662,71582,1
129663,0,2
129664,0,1
129665,72001,2
129666,0,2
129667,0,1
129668,0,2
129669,0,2
129670,0,2
129671,0,2
129672,22000,1
129673,35000,2
129674,84195,1
129675,0,2
129676,0,2
129677,8515,2
129678,207001,1
129679,0,2
129680,0,1
129681,116313,1
129682,0,2
129683,0,1
129684,0,2
129685,86647,1
129686,0,2
129687,0,2
129688,0,1
129689,0,1
129690,60002,2
129691,26906,1
129692,0,2
129693,96280,2
129694,0,1
129695,47054,2
129696,9000,1
129697,30010,1
129698,277000,1
129699,0,2
129700,0,1
129701,0,2
129702,70312,2
129703,76312,2
129704,48705,1
129705,0,2
129706,105036,1
129707,0,2
129708,45000,1
129709,77295,2
129710,0,1
129711,0,1
129712,0,1
129713,30000,1
129714,152050,2
129715,0,1
129716,0,1
129717,0,1
129718,0,2
129719,166210,1
129720,6000,1
129721,0,1
129722,35000,2
129723,60000,1
129724,18000,2
129725,0,1
129726,11000,1
129727,80400,1
129728,374462,1
129729,0,2
129730,0,1
129731,0,2
129732,105080,2
129733,0,1
129734,0,2
129735,0,2
129736,19029,2
129737,87042,1
129738,0,2
129739,0,1
129740,0,2
129741,107150,1
129742,0,2
129743,135600,1
129744,0,2
129745,0,1
129746,120000,1
129747,0,2
129748,33000,1
129749,0,2
129750,116003,1
129751,0,2
129752,0,2
129753,0,1
129754,0,1
129755,0,2
129756,0,2
129757,165796,1
129758,0,2
129759,0,2
129760,0,2
129761,0,2
129762,0,1
129763,0,1
129764,0,2
129765,25000,1
129766,123500,1
129767,0,2
129768,0,1
129769,0,2
129770,0,1
129771,0,1
129772,0,1
129773,0,2
129774,50000,2
129775,0,1
129776,0,1
129777,0,2
129778,17160,2
129779,0,2
129780,0,2
129781,56000,1
129782,46800,1
129783,73264,1
129784,0,2
129785,36000,1
129786,24411,1
129787,29389,2
129788,0,1
129789,120002,2
129790,0,1
129791,107951,1
129792,0,2
129793,0,2
129794,52520,1
129795,191050,2
129796,0,1
129797,30000,1
129798,60000,2
129799,0,1
129800,10000,1
129801,0,1
129802,46800,1
129803,50000,1
129804,97022,1
129805,0,2
129806,0,1
129807,85000,2
129808,0,1
129809,130564,1
129810,0,2
129811,1200,1
129812,155154,1
129813,0,2
129814,200003,2
129815,0,1
129816,97227,1
129817,0,2
129818,24043,1
129819,0,2
129820,279294,1
129821,0,2
129822,4010,1
129823,30000,1
129824,95001,1
129825,119071,1
129826,0,2
129827,0,1
129828,100108,2
129829,0,1
129830,333145,1
129831,0,2
129832,21664,1
129833,0,2
129834,148665,2
129835,0,1
129836,0,1
129837,0,2
129838,169200,1
129839,0,2
129840,0,2
129841,0,1
129842,190831,2
129843,0,1
129844,0,2
129845,0,2
129846,107600,1
129847,0,2
129848,0,1
129849,193004,1
129850,0,2
129851,0,2
129852,90003,2
129853,0,1
129854,0,1
129855,0,1
129856,377203,1
129857,0,2
129858,64000,2
129859,93850,2
129860,110985,2
129861,0,1
129862,172000,2
129863,0,1
129864,0,1
129865,0,2
129866,0,1
129867,197515,1
129868,0,2
129869,39500,2
129870,70010,2
129871,0,1
129872,0,1
129873,0,1
129874,0,2
129875,0,2
129876,0,1
129877,65001,1
129878,60000,1
129879,41664,2
129880,137721,1
129881,18000,1
129882,0,1
129883,0,1
129884,101102,1
129885,0,2
129886,0,2
129887,0,2
129888,0,1
129889,16372,2
129890,0,1
129891,89202,1
129892,0,2
129893,94625,2
129894,0,1
129895,0,1
129896,40060,1
129897,0,2
129898,0,1
129899,0,2
129900,73634,1
129901,0,2
129902,60200,1
129903,0,1
129904,0,1
129905,0,1
129906,0,1
129907,0,2
129908,0,1
129909,97680,2
129910,0,1
129911,12004,1
129912,0,2
129913,0,1
129914,0,2
129915,0,2
129916,235269,1
129917,0,2
129918,0,2
129919,0,1
129920,0,1
129921,40000,1
129922,0,2
129923,0,1
129924,0,1
129925,74956,2
129926,0,1
129927,105025,1
129928,0,2
129929,0,2
129930,73093,2
129931,0,1
129932,0,2
129933,27883,2
129934,0,1
129935,45000,1
129936,45001,2
129937,66007,1
129938,26200,1
129939,0,2
129940,40100,2
129941,58315,2
129942,0,1
129943,0,1
129944,68338,1
129945,0,2
129946,60001,2
129947,50000,2
129948,0,1
129949,25525,2
129950,2000,2
129951,79500,1
129952,0,2
129953,0,1
129954,78965,1
129955,46023,1
129956,0,2
129957,14750,2
129958,0,1
129959,109000,2
129960,0,1
129961,0,1
129962,0,1
129963,79630,1
129964,0,2
129965,47300,2
129966,0,2
129967,144340,1
129968,0,2
129969,74289,2
129970,0,1
129971,0,1
129972,0,1
129973,0,2
129974,251217,1
129975,0,2
129976,23000,1
129977,60001,2
129978,0,1
129979,0,1
129980,0,1
129981,218750,1
129982,0,2
129983,0,1
129984,0,1
129985,0,1
129986,0,2
129987,13500,1
129988,30220,1
129989,100030,1
129990,0,2
129991,350135,1
129992,0,2
129993,0,2
129994,0,1
129995,190102,1
129996,0,2
129997,10000,2
129998,50000,2
129999,0,1
130000,40081,2
130001,93703,1
130002,0,2
130003,38888,1
130004,95747,2
130005,0,1
130006,88075,2
130007,0,1
130008,155108,1
130009,0,1
130010,0,2
130011,60001,1
130012,156448,2
130013,78641,1
130014,12754,2
130015,110360,1
130016,0,2
130017,0,2
130018,0,2
130019,80558,2
130020,0,1
130021,0,2
130022,60050,1
130023,45000,2
130024,226305,1
130025,16743,2
130026,13200,1
130027,27352,1
130028,10782,2
130029,18502,2
130030,0,2
130031,0,2
130032,81174,2
130033,26000,2
130034,0,2
130035,0,2
130036,50001,1
130037,51001,1
130038,60164,2
130039,13200,1
130040,10000,2
130041,0,1
130042,0,2
130043,0,1
130044,0,2
130045,0,2
130046,65001,1
130047,51118,2
130048,55234,2
130049,0,1
130050,99685,1
130051,0,1
130052,7710,2
130053,0,1
130054,34000,1
130055,0,2
130056,116000,1
130057,0,2
130058,0,2
130059,0,1
130060,120501,2
130061,33010,1
130062,54660,2
130063,0,1
130064,75400,2
130065,0,1
130066,0,2
130067,67683,2
130068,280604,1
130069,0,2
130070,0,2
130071,0,1
130072,478247,2
130073,0,1
130074,137000,1
130075,0,2
130076,0,2
130077,45000,2
130078,0,1
130079,20500,2
130080,12000,1
130081,0,1
130082,0,2
130083,105506,2
130084,0,1
130085,12000,1
130086,12000,2
130087,53514,1
130088,124000,1
130089,0,2
130090,168000,1
130091,0,2
130092,0,2
130093,0,2
130094,89862,1
130095,0,2
130096,0,2
130097,0,2
130098,308120,1
130099,0,2
130100,19200,1
130101,0,2
130102,38410,1
130103,21467,1
130104,12383,2
130105,15001,1
130106,249013,1
130107,0,2
130108,20001,2
130109,0,2
130110,8000,1
130111,2000,1
130112,73800,1
130113,0,1
130114,0,1
130115,0,1
130116,33031,2
130117,7500,2
130118,0,2
130119,0,2
130120,0,2
130121,71787,1
130122,30000,2
130123,0,1
130124,18589,1
130125,0,2
130126,85650,2
130127,31000,2
130128,35002,2
130129,26000,1
130130,47510,1
130131,6300,2
130132,0,2
130133,56722,1
130134,11152,1
130135,0,2
130136,0,1
130137,0,1
130138,503,1
130139,10035,1
130140,0,2
130141,28000,2
130142,65002,1
130143,0,2
130144,25000,1
130145,17127,1
130146,0,2
130147,0,1
130148,111604,1
130149,0,2
130150,14001,1
130151,0,1
130152,0,1
130153,0,2
130154,0,1
130155,0,2
130156,40001,2
130157,49000,2
130158,50000,1
130159,40000,1
130160,4200,2
130161,25000,2
130162,89000,1
130163,0,2
130164,84473,1
130165,0,2
130166,43644,2
130167,0,1
130168,100016,2
130169,22366,2
130170,0,2
130171,145000,2
130172,0,1
130173,0,2
130174,0,1
130175,170011,1
130176,0,2
130177,6731,1
130178,0,2
130179,98300,1
130180,0,2
130181,0,1
130182,0,1
130183,15076,2
130184,0,1
130185,29740,1
130186,0,2
130187,286003,1
130188,0,2
130189,0,2
130190,134456,1
130191,0,2
130192,167001,2
130193,45001,1
130194,35000,1
130195,72195,2
130196,0,1
130197,51000,2
130198,0,1
130199,19000,2
130200,6000,1
130201,26000,2
130202,0,1
130203,130054,2
130204,0,1
130205,25000,1
130206,0,1
130207,0,2
130208,0,1
130209,0,2
130210,100000,1
130211,0,2
130212,0,1
130213,0,2
130214,59150,2
130215,0,1
130216,0,1
130217,0,2
130218,35000,2
130219,12000,2
130220,90250,1
130221,75000,2
130222,14847,2
130223,0,2
130224,27874,2
130225,7027,2
130226,12100,1
130227,0,2
130228,125001,1
130229,240259,2
130230,0,1
130231,141545,2
130232,0,1
130233,0,2
130234,64342,2
130235,50000,2
130236,0,1
130237,560320,1
130238,0,2
130239,69050,1
130240,95602,2
130241,0,2
130242,0,1
130243,177091,2
130244,0,1
130245,0,2
130246,39438,1
130247,173504,2
130248,0,1
130249,0,1
130250,106394,2
130251,48000,1
130252,25000,1
130253,230000,2
130254,0,1
130255,0,1
130256,0,2
130257,92074,1
130258,0,2
130259,17667,2
130260,0,1
130261,60001,1
130262,0,1
130263,0,2
130264,0,1
130265,0,2
130266,165450,2
130267,0,1
130268,0,1
130269,0,1
130270,35000,1
130271,32000,2
130272,98377,1
130273,0,2
130274,35005,2
130275,12000,1
130276,13060,1
130277,89217,1
130278,0,2
130279,156918,1
130280,0,2
130281,110000,2
130282,0,1
130283,0,1
130284,0,2
130285,0,2
130286,0,2
130287,0,1
130288,0,1
130289,0,2
130290,0,1
130291,60000,1
130292,75000,1
130293,0,2
130294,15000,1
130295,0,2
130296,70000,2
130297,0,1
130298,0,2
130299,0,1
130300,0,2
130301,0,2
130302,40000,1
130303,0,2
130304,0,1
130305,0,1
130306,67000,2
130307,0,1
130308,0,2
130309,0,2
130310,84939,2
130311,0,1
130312,8000,2
130313,0,2
130314,28100,2
130315,0,2
130316,320005,2
130317,0,1
130318,0,1
130319,0,1
130320,0,2
130321,100469,1
130322,0,2
130323,40055,1
130324,0,2
130325,125114,1
130326,0,2
130327,0,2
130328,89950,1
130329,0,2
130330,0,2
130331,117662,2
130332,0,1
